"","V1","V2"
"1",0.706789190817329,0.643710606417031
"2",0.708118147181057,0.644564021015887
"3",0.707988928496239,0.644426030006436
"4",0.708601195241663,0.644615815908085
"5",0.708564246547518,0.644644661602609
"6",0.707256953940359,0.643890242716146
"7",0.706945723636349,0.643413250238418
"8",0.706705322277437,0.643128843586844
"9",0.706335579764161,0.642781290227594
"10",0.706085521683704,0.642693045982245
"11",0.706319194767997,0.642845193922899
"12",0.70859485526531,0.644466384014471
"13",0.708151569389394,0.644115906839165
"14",0.706163525702895,0.642707567279849
"15",0.706549971885681,0.643108419323461
"16",0.706324293775498,0.642897047721444
"17",0.703137176741194,0.640577920286903
"18",0.70229444770372,0.640315284516789
"19",0.706743944126825,0.643649655275442
"20",0.707387057698841,0.644136711540112
"21",0.707195903742144,0.643929812116629
"22",0.708121074218491,0.644425642368098
"23",0.709151396662562,0.644969219761871
"24",0.709513017322458,0.645385392320644
"25",0.70940548158412,0.64528982521196
"26",0.709093808079106,0.644896971975227
"27",0.708121036406124,0.644232470699202
"28",0.709125075346927,0.644859563107493
"29",0.706891506289392,0.643302574148163
"30",0.708112117276864,0.644086946356987
"31",0.706639471666536,0.643447918246286
"32",0.707747960510572,0.644233685622597
"33",0.705908579410624,0.642912525854478
"34",0.707001485829786,0.643532812905498
"35",0.707028630834882,0.64356258357479
"36",0.708245034998083,0.644695402807535
"37",0.709281250991436,0.645318783053755
"38",0.704641044080171,0.64190675626397
"39",0.704952716381889,0.642240559865147
"40",0.705478833161986,0.642705936758545
"41",0.71117917863294,0.646317804199023
"42",0.711318974295415,0.646426972208183
"43",0.710985389823032,0.646262871879457
"44",0.71214330862668,0.647058380046209
"45",0.712306972386213,0.647055948923751
"46",0.712610916215756,0.647310919571313
"47",0.711729160755794,0.646752229884789
"48",0.710679252563731,0.64599974269306
"49",0.712200709915316,0.647157606302513
"50",0.711081288476369,0.646477570895442
"51",0.712006079234495,0.64693057093801
"52",0.711690081022351,0.646685181775419
"53",0.71170717427508,0.646589883421791
"54",0.712165489884686,0.647081179649063
"55",0.710711254847366,0.645901835380292
"56",0.710186759622392,0.645659948714268
"57",0.707529427003771,0.643790786121864
"58",0.706385181907933,0.642969869361236
"59",0.707401043657506,0.643392549048623
"60",0.710961991621945,0.646171582846629
"61",0.711803860181272,0.646700445424277
"62",0.71216133327763,0.647019379230475
"63",0.712058950727825,0.64700685703286
"64",0.711776105735573,0.646663213759411
"65",0.711972605111044,0.646816259417037
"66",0.712145948697756,0.64710451957686
"67",0.711559272725609,0.646645738482458
"68",0.710739303212074,0.646078044239513
"69",0.711591737623906,0.646726357247462
"70",0.712289720214509,0.64714882153146
"71",0.711238529473867,0.646339141344515
"72",0.711681110751583,0.646643123942496
"73",0.712506197164527,0.647240444524829
"74",0.712778817477839,0.647352335485296
"75",0.711149189190856,0.646324881423852
"76",0.711462439967049,0.646604207038969
"77",0.711966263861174,0.646841605634584
"78",0.711630730723995,0.646685147487516
"79",0.71188850352503,0.646928560045808
"80",0.711790637940318,0.646696140818764
"81",0.706486487350281,0.643101820007637
"82",0.704588886161352,0.641818292608774
"83",0.702281950363481,0.640380710807007
"84",0.701998801385174,0.640013466647223
"85",0.700175198417382,0.638682068284077
"86",0.70215696086386,0.640063231273454
"87",0.704963121379719,0.642190096516501
"88",0.704072912900779,0.641373167732404
"89",0.703167647558183,0.64085919911055
"90",0.709845757652398,0.645348764756383
"91",0.709448307046681,0.645197183978344
"92",0.709904826852668,0.645431892106228
"93",0.706380616276292,0.643046033104084
"94",0.706746219815179,0.643313680998141
"95",0.70683921292075,0.643620608309966
"96",0.708606771877154,0.644485999883706
"97",0.708615525073936,0.644642372033467
"98",0.709597990952157,0.645301775570304
"99",0.709568595176772,0.645387100072758
"100",0.709699452066702,0.645315582574973
"101",0.709337051092333,0.645008455328654
"102",0.710795180945912,0.646108513800958
"103",0.710462225275268,0.645796878494385
"104",0.710073402677971,0.645658524425036
"105",0.709086792020545,0.644876966219195
"106",0.709803963904916,0.64539338894045
"107",0.710447024475024,0.645864305584038
"108",0.709998479459038,0.645568959951596
"109",0.709083062305432,0.644954225180469
"110",0.709552709276085,0.645437074789987
"111",0.70820827070066,0.644536960271616
"112",0.708470486770107,0.645052661766285
"113",0.709821440955686,0.645388956235841
"114",0.711225479594012,0.646354871444892
"115",0.711536440110006,0.64657169540123
"116",0.712131401027214,0.647033651757595
"117",0.712303006513091,0.647143662387713
"118",0.711434729049333,0.646517692602874
"119",0.710861613922265,0.646077826953842
"120",0.710963793637983,0.64626812946199
"121",0.588338161240084,0.555795655796612
"122",0.59068780303003,0.557125590732445
"123",0.583645000407581,0.549777375211906
"124",0.58713270093346,0.551573360672202
"125",0.59558899060452,0.560481535893818
"126",0.616407204083295,0.577591754514415
"127",0.601305496833524,0.566465262565355
"128",0.602660293098292,0.566730119364934
"129",0.577244219361332,0.544571237249396
"130",0.595260413537533,0.561622146398103
"131",0.599923795638091,0.566981500656251
"132",0.610853707525786,0.574922884309353
"133",0.630252834795458,0.588105843847436
"134",0.625221202183293,0.581965259897825
"135",0.61780482958519,0.576094241622282
"136",0.608985927917684,0.569492937045263
"137",0.610775174317355,0.571929706450257
"138",0.608934211239191,0.569455512131736
"139",0.625675450308126,0.582502181427525
"140",0.620074423430618,0.578662448585759
"141",0.611008923412884,0.570678302151224
"142",0.591818643770663,0.55657892926863
"143",0.616183118442195,0.577961718475361
"144",0.617699417961142,0.578432871105451
"145",0.617242681278163,0.579846542808487
"146",0.614306398245771,0.574895995198317
"147",0.612932001006223,0.575466027745485
"148",0.628377602999797,0.585648642887065
"149",0.627124272751638,0.587512611192427
"150",0.63138626644495,0.588908934578831
"151",0.586467506004541,0.548269093799592
"152",0.640533839894285,0.593102983412559
"153",0.645805853207551,0.596994801925611
"154",0.505892498218334,0.476938238322906
"155",0.614918247912082,0.571179519537396
"156",0.636657558199146,0.589900653305131
"157",0.653980874781705,0.604501787073492
"158",0.467874755329788,0.447680265904101
"159",0.631232336889035,0.585312915232214
"160",0.619972549511352,0.576201416737907
"161",0.71292198112,0.647574788229792
"162",0.712648485344616,0.647513624982355
"163",0.712838116021732,0.647695629068252
"164",0.713068861991615,0.647711903079601
"165",0.713077545727685,0.647708571619092
"166",0.713312217993794,0.647925593339781
"167",0.713574343271562,0.648051559502699
"168",0.712824099689745,0.64748417329111
"169",0.712259821355471,0.647318192351519
"170",0.711905460047885,0.647153614489063
"171",0.711939198292321,0.647000574263642
"172",0.712007356425935,0.647072175047294
"173",0.711987387534088,0.647020280056938
"174",0.711555139730897,0.646807294172006
"175",0.71147318599795,0.646733712893874
"176",0.712654559983598,0.647541844986224
"177",0.711968306488335,0.64703803322813
"178",0.711747577173926,0.646991665356318
"179",0.711640467259119,0.646870651732678
"180",0.712140546391677,0.64717705979788
"181",0.711660289211706,0.646852028068044
"182",0.711493930628377,0.646661994633091
"183",0.711928020093024,0.647030813881095
"184",0.712495223905676,0.647229221288759
"185",0.713053932353647,0.647763131783311
"186",0.713053932353647,0.647763131783311
"187",0.712861772787777,0.647591920695825
"188",0.713588535973871,0.648090700759173
"189",0.714047055708941,0.648433586671433
"190",0.713829149583233,0.648206341335263
"191",0.713478525844638,0.648284824797416
