"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32"
2.82541830708661,0.658794361234201,0.0770332014296841,0.651809498933672,3.54194308388617,0.572748240638144,0.0694008780292345,0.62542779399249,3.28924704724409,0.604852719657818,0.0706745483315185,0.631129753006019,3.70314340628681,0.553284725071249,0.067608753854745,0.617982834007495,3.91480654761905,0.519824961760877,0.0667225786527719,0.60914417635903,4.16798941798942,0.490129036078959,0.0621526982292408,0.599913773077557,4.21478174603175,0.494293285871656,0.0619426332273361,0.599484545605312,4.48475686570925,0.451090470105856,0.0599540976772557,0.591265101824956
4.07966289370079,0.729817279253933,0.158435067297381,0.711635947802438,5.1251782503565,0.659348691376329,0.153162163352041,0.695979251328841,4.87420029527559,0.67565577436601,0.154077140490707,0.696912217052464,5.55490110980222,0.630781550783447,0.149981288678555,0.683832992034535,5.84046378968255,0.613675266977525,0.15130753059416,0.683859111714695,6.12326782564878,0.592843874179028,0.147472908029798,0.680074400594517,6.30939980158731,0.57949487758676,0.146145671403327,0.675463401643366,6.99124464600655,0.535082520555468,0.143960598105969,0.666998047415665
0.13570374015748,0.939022144420654,0.938203166323325,0.984373188293279,0.169136338272677,0.92385234788429,0.936782601260658,0.983186695022519,0.162524606299213,0.927979375238309,0.938438677109288,0.984168143993746,0.183768367536735,0.917264794402139,0.934886986582207,0.982383126893015,0.170014880952381,0.92294366967227,0.933475870183866,0.981837463682702,0.171390778533636,0.922085431296368,0.936189639204972,0.982568302858363,0.21000744047619,0.906870161519219,0.934177960938607,0.981946557355783,0.15652557319224,0.928875280475987,0.936307063557765,0.982770987480927
0.0273745078740157,0.986583695879779,0.994594593132057,0.998317422236283,0.0311860623721247,0.984718025537254,0.994181363897479,0.998129121655069,0.0214074803149606,0.989510349469296,0.994226828785689,0.998281391583864,0.0308140616281233,0.984900315491084,0.994057857605454,0.998101221599269,0.0327380952380952,0.983957025758111,0.993933927805606,0.997984329727261,0.0314940791131267,0.984571518713343,0.994088871212847,0.998017697672838,0.0306299603174603,0.984993721165504,0.993563289935476,0.997932659753716,0.0332577475434618,0.98370752376129,0.993837807301751,0.997952334961028
0.0273745078740157,0.986583695879779,0.994594593132057,0.998317422236283,0.0311860623721247,0.984718025537254,0.994181363897479,0.998129121655069,0.0214074803149606,0.989510349469296,0.994226828785689,0.998281391583864,0.0308140616281233,0.984900315491084,0.994057857605454,0.998101221599269,0.0327380952380952,0.983957025758111,0.993933927805606,0.997984329727261,0.0314940791131267,0.984571518713343,0.994088871212847,0.998017697672838,0.0306299603174603,0.984993721165504,0.993563289935476,0.997932659753716,0.0332577475434618,0.98370752376129,0.993837807301751,0.997952334961028
0.308686023622047,0.879226082859233,0.812674379132938,0.954076921205981,0.337962675925352,0.864353737227098,0.803863864718243,0.94899319762842,0.294537401574803,0.881799812842925,0.809708168549638,0.952761046248835,0.354578709157419,0.857684649275687,0.803076495048768,0.948270181571998,0.416108630952381,0.837155303788209,0.79240731383247,0.943861990839298,0.391282438901486,0.841154279694618,0.79669130338417,0.944527000777001,0.346540178571429,0.859432949504413,0.802331410718223,0.948220148613099,0.386936255983875,0.842915421208724,0.798419049996378,0.945473106562959
2.8539000984252,0.716513196174551,0.252429001684175,0.75575000179603,3.66780333560668,0.635406447333865,0.240726167793708,0.736687830632846,3.28001968503938,0.673379086487467,0.244021216863235,0.746464294486869,3.93589187178374,0.608764823288284,0.234836951724868,0.731211199619602,4.06529017857143,0.596766456476623,0.233607654758952,0.727763688562911,4.48318216175359,0.553951103816746,0.227826855059185,0.720571878105098,4.31609623015873,0.569173120188103,0.226838234660907,0.721066867394911,4.96277399848828,0.506188462518463,0.215720476296488,0.70547403879604
3.36331200787402,0.644783795998061,0.082729345512402,0.652812268849951,4.30659061318123,0.545705137816055,0.0727424998157083,0.623393181632901,3.60008612204724,0.62131987249054,0.0769013906191875,0.635627478716446,4.27063054126108,0.549505854998099,0.070909719412594,0.615663582366121,4.84542410714286,0.486028520260389,0.0691382960066984,0.607909544569375,5.4596875787352,0.422388255071093,0.0634298549491743,0.591016170322919,4.87518601190477,0.487985459451516,0.0660641574835591,0.599795560918002,5.39934492315444,0.428799056664591,0.0613657509372365,0.581781838165637
3.23074557086614,0.63425581507237,0.082382789643509,0.653499505977052,4.32190464380929,0.511774775496535,0.0741659617735504,0.622564882138712,3.33993602362205,0.62362932274186,0.0786456076696333,0.640082209514433,3.79006758013516,0.571860256481441,0.0737328661711698,0.620272996239265,4.96521577380952,0.436150545569957,0.0694468434075019,0.601866116738818,5.62893675988914,0.361726750772496,0.0668905237878771,0.59019644698628,4.58370535714286,0.483210279307859,0.0696082601741869,0.603659079738481,4.63788107835727,0.474135301368319,0.0670812994299929,0.590978609164394
3.16234005905512,0.626435825416758,0.0922130182883413,0.664050940722622,4.28817657635315,0.493384859603287,0.0833668893452239,0.632436843680413,3.14105561023622,0.627980127769444,0.089352066765657,0.654801946497815,3.45644491288983,0.591592114356936,0.0858279279333684,0.642557687625654,5.12797619047619,0.394523033902019,0.0784020187212616,0.611563499346101,5.77166792642983,0.318992040630657,0.0752766039508382,0.596571546925777,4.31343005952381,0.489571312368783,0.079621624243773,0.617262911013868,4.15110859158479,0.511470977832526,0.0789781243348473,0.615122961681144
0.598933197866396,0.809054025933317,0.439107037488268,0.856065821261402,0.804493950451316,0.743832936996264,0.417281691791224,0.836115316072585,0.62646087398374,0.800651157262515,0.428460287507255,0.848331961765651,0.643556750528135,0.79507858006075,0.422076665159345,0.841963754687011,0.914426523297491,0.70881855513566,0.406075789157726,0.824554726170029,1.01665365599792,0.676936038058398,0.395839173407127,0.816170532383452,0.79296875,0.747884742219216,0.407654241219992,0.828805541175866,0.743884985688264,0.763619248025918,0.41009395984697,0.830427955252311
0.492870823579485,0.830672310132595,0.503775304847907,0.87571466036033,0.654945529069141,0.775561646558527,0.48285177092028,0.859723995847392,0.52076198630137,0.821885555735789,0.493650660100541,0.870963290716608,0.524107431776507,0.820400582771901,0.489731335627055,0.866180601179523,0.722114972114972,0.752176334760417,0.473238487154189,0.851111657064039,0.778439153439153,0.732853473829054,0.462992166674054,0.843781309629524,0.638346354166666,0.781135007300596,0.471241326979649,0.852688999368687,0.578593474426808,0.801433570144491,0.47904677774745,0.857745229124197
0,NA,1,1,0,NA,1,1,0,NA,1,1,0,NA,1,1,0,NA,1,1,0,NA,1,1,0,NA,1,1,0,NA,1,1
0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0
0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0
0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0
0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0
0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0
0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0
0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,1,1,0,NA,0,0,0,NA,0,0,0,NA,0,0
0.871247539370078,0.785061031019755,0.520160380591757,0.883446892838619,1.10850021700043,0.726651587587241,0.505533554312195,0.871461456979394,0.98929625984252,0.756559428274218,0.511417871163379,0.875564286968925,1.17074834149668,0.71135753912554,0.501603875053494,0.867772511657283,1.27356150793651,0.685709354126406,0.493846327209088,0.863036498089555,1.33698664651046,0.670001878317196,0.491119637762069,0.860066286196534,1.21602182539682,0.700617396953122,0.495220093019485,0.862922769148905,1.32791635172587,0.672339259093863,0.48736395494155,0.857069525523369
0.186331200787402,0.916424175054885,0.974125199593173,0.992480406186114,0.209684419368839,0.906002393139165,0.972948024326206,0.992019153957277,0.153973917322835,0.930930011948273,0.973763313981706,0.992380893162912,0.207080414160828,0.90717986613431,0.972948074298405,0.992029135295921,0.213107638888889,0.904491884509765,0.971851292170695,0.991604856439306,0.215545477450239,0.903506807713255,0.972027411624392,0.991692058746103,0.185329861111111,0.916909147817914,0.97258346415371,0.991881989796332,0.214537666918619,0.903968622356676,0.972151388316774,0.991791789996627
0.0929502952755905,0.956070133077955,0.987372479322595,0.996030552111383,0.108190216380433,0.948889492997675,0.986412191746821,0.995601144881943,0.0802165354330709,0.962089401045299,0.987372963698564,0.996122412965424,0.107818215636431,0.949065231130634,0.986289335093395,0.995573244826143,0.109809027777778,0.948124921968251,0.986042423493377,0.995425194225418,0.109158478206097,0.948477293568641,0.9860715372018,0.995416918437516,0.101686507936508,0.951963474142964,0.986411635056945,0.995589406322293,0.111552028218695,0.94734754005197,0.985821766698337,0.995352578260741
0.0785556102362204,0.962608718742978,0.98749550135819,0.996180923939905,0.0933101866203732,0.955602527104645,0.986659138982609,0.995788867479611,0.0654527559055118,0.968846374436104,0.987618133622498,0.996308668980298,0.0929381858763718,0.955779526996587,0.986536274641152,0.995760967423811,0.0949280753968254,0.954832862492478,0.986289339841659,0.995612928462631,0.0940413202317964,0.955289071049732,0.986322363062411,0.995607632583256,0.0868055555555556,0.95869878400083,0.986658635984052,0.995777140559507,0.0964348702443941,0.954151083574775,0.986072584623932,0.995543292406482
0.046382874015748,0.977638735674808,0.992511293982549,0.997805696429281,0.0670841341682683,0.967665817917712,0.992082058688266,0.997553459897684,0.0557332677165354,0.973129319125405,0.992756108192881,0.997823176932429,0.0560481120962242,0.972985119591138,0.992699221122914,0.997790167513957,0.0669642857142857,0.967725562928985,0.991834983143286,0.9974499682554,0.0684051398337113,0.967047995405271,0.991705773600277,0.997388495508299,0.0669642857142857,0.967723656220516,0.992081639988352,0.997532640213072,0.0682791635172588,0.967108680496606,0.991830956415115,0.997451483666525
0.0291584645669291,0.985733016460587,0.994594956414034,0.998439526113923,0.0381300762601525,0.981345867225957,0.994181688716778,0.998224188511869,0.0279896653543307,0.986304490777393,0.994840194453338,0.998490203373016,0.0283340566681133,0.986138311093109,0.994799654550639,0.99846340565697,0.0379464285714286,0.981436295456183,0.994057906908423,0.998151740441547,0.0388636936255984,0.980992326580159,0.994089299703719,0.998132901014609,0.0378844246031746,0.981464954873822,0.99442851210037,0.998265414383346,0.0387377173091459,0.981053939784112,0.994214720569041,0.998195889172836
4.23019192913386,0.639414628572374,0.0729444344020524,0.625509329279012,5.68820137640274,0.515878636900997,0.0629728751552487,0.591197056311044,4.98818897637795,0.575343284412005,0.0671186364955738,0.607529811127441,5.75615351230703,0.510095248008343,0.062602834859089,0.589174640992521,6.20411706349207,0.471081182713169,0.0610020974626106,0.581999887718422,7.10878054925674,0.3960649018623,0.0537460762932124,0.562436173684666,6.5984623015873,0.439356000683277,0.0560418376696743,0.570295734028402,7.1595490047871,0.391855727033996,0.0527163591657467,0.557044182072632
7.71764271653543,0.542939726838943,0.0259269200179025,0.508474543391061,10.1096162192324,0.399947442951164,0.0227903099491486,0.474785332260535,8.92390501968505,0.469863314300959,0.0247598312579438,0.495105933363243,10.2047244094488,0.394312363848587,0.0228228418512761,0.475801555627982,11.2847222222222,0.332172571098252,0.0213868152467512,0.456302472891921,12.1575333837239,0.277511314946592,0.0207396525326255,0.445977435337208,11.2550223214286,0.330173997439696,0.021534495643237,0.457853449015112,12.0422650541698,0.284400350645657,0.0206253426736726,0.443581957576438
