"V1","V2"
0.705890692975969,0.643026103989396
0.706767528150914,0.643736428889719
0.708008528750724,0.644289014964715
0.708261251182769,0.644450818880415
0.708297855308137,0.64443051438936
0.70816674526387,0.644302210213697
0.707408977290507,0.643743609861555
0.707152193943206,0.6433821164818
0.706227804367667,0.642803251629562
0.706284126652563,0.642897742929849
0.70561388538998,0.642298080000643
0.709915666464358,0.64532216889079
0.70805669303211,0.643961722516495
0.70577058236424,0.642406976306791
0.706565543741859,0.64309943623943
0.706615372900176,0.643096325103528
0.703229835346508,0.640656418084591
0.702541235984674,0.640408283384241
0.707082274274335,0.643831275987683
0.706191039892227,0.64322547272434
0.706846743270046,0.643687947335459
0.708152025803198,0.644465950584124
0.709356832446033,0.645137634970227
0.709327173540982,0.645239522605509
0.709171519528487,0.645116222506198
0.70892725978214,0.644734745191957
0.707668973308837,0.643959929892866
0.70864786952431,0.644453810230046
0.707095814075761,0.643403747625792
0.707585138630508,0.643695196183526
0.705707109179192,0.642724969919218
0.706946298006837,0.643779242273397
0.705718940303066,0.642850135063202
0.706769344767599,0.64338291560699
0.706718276452566,0.64325947647393
0.708401207684343,0.644615457584452
0.708407860245026,0.64471468228386
0.705792303219908,0.642575951496575
0.705500322108863,0.642592350325866
0.706074330673981,0.643238256348851
0.711518540451419,0.646570534849362
0.711478529086751,0.646424200385344
0.710853304933708,0.646077887619923
0.711824408733833,0.64682450363122
0.71237686263879,0.647156955720314
0.712403239330868,0.64711309377253
0.712245265807591,0.647011381489486
0.710638341990813,0.646002036507013
0.711951848258755,0.646895239713485
0.711118875089689,0.646461283620352
0.712005857707503,0.646869886838586
0.711816895882377,0.646863981967512
0.712400280408354,0.64714664714941
0.712671038365054,0.647284840286939
0.710817004968385,0.646027442430351
0.711039174389297,0.646051294475368
0.706925570267148,0.643216358939661
0.706789965123612,0.643024123491391
0.706669173946543,0.642914632996578
0.711116378447314,0.646355792794161
0.711824822141965,0.646833190245745
0.712621040318507,0.647329337506736
0.711868787775637,0.646803993591373
0.712112683647043,0.646970694980215
0.711959862062176,0.646820160438751
0.712518535281009,0.647295257737707
0.71231782428501,0.647140897519149
0.711335701342321,0.646417015452373
0.711298311100697,0.646392327701272
0.711940415962649,0.646869246471494
0.710765300591775,0.646118007248329
0.711535626609508,0.646598506670422
0.712164281345129,0.647114720007513
0.712519463560402,0.647299407382231
0.710674348755842,0.646036421121841
0.710937158015899,0.646224408789673
0.71169972247938,0.646597200584797
0.711312910377204,0.646568361667879
0.711908097470545,0.646861350258728
0.711987985663325,0.646800151642854
0.707589621519946,0.643838543589947
0.704243067515221,0.641454209743009
0.702900487128308,0.640777339853013
0.703464071060808,0.641002047602535
0.701708388552815,0.639687693598652
0.702956411240523,0.64058900591931
0.705192332868235,0.64222502386492
0.704764997479574,0.641923670712897
0.703867625158013,0.641262696793571
0.70941249634378,0.645029932925271
0.710281993088884,0.645673074744761
0.711444694059544,0.646499620393738
0.706690702496099,0.643324231530242
0.706735377959847,0.643228472096539
0.707038600880084,0.643705362982265
0.709595372555956,0.645108184586129
0.709286755551661,0.645018803135346
0.710128192105687,0.645510971162043
0.710234041031514,0.645681537942992
0.709191787251787,0.644969636630632
0.708943860427196,0.644817236722499
0.711081230941255,0.646328616790224
0.709924178448103,0.645490034615265
0.709568251228811,0.645166505608068
0.709355077595988,0.645109658401099
0.71061359657627,0.645907068127889
0.710463913520947,0.645814648929155
0.710004166770748,0.645624721304466
0.709902025282943,0.645488408050864
0.709449087950729,0.645266748173418
0.708261930092444,0.644522785601859
0.709541367417245,0.645541239294142
0.710347947329382,0.645749592613983
0.711452977355095,0.646391872347528
0.711951243404239,0.646887115282967
0.711586300410297,0.646656843736237
0.712379181988046,0.647140239307176
0.712084325448887,0.647018175768485
0.711161432914301,0.646438946831767
0.711025233785707,0.646105104627392
0.585973733019554,0.553666889737297
0.587812378786063,0.554765879586766
0.578817053922859,0.545743498065531
0.584899188709564,0.54992979412288
0.593786205764566,0.559126588797351
0.609641668433049,0.572215907104352
0.595679849196517,0.561702656358079
0.595912933438423,0.561288816826459
0.572051673723249,0.540048915491734
0.589443042381057,0.556481257891399
0.596015045547129,0.563679343003621
0.605271027804492,0.570007610239266
0.626485988390627,0.585347186552252
0.621379045188649,0.579142027705676
0.611618819040711,0.570970580501283
0.604398924486695,0.565935159687257
0.606618168005496,0.568655059281742
0.605076584087882,0.566116635646394
0.622435700268745,0.579811442295334
0.617950118407385,0.577053858474439
0.608032119081108,0.568526604553676
0.587025250702609,0.552795732240884
0.613601287801211,0.576106774065787
0.614088705810525,0.575664979784265
0.61339968321313,0.57677106298196
0.611638535889901,0.572748366343399
0.60719089279378,0.570709377670105
0.624396080327063,0.582519252171169
0.625762214885703,0.5866164560712
0.627649946043839,0.586110540629451
0.576628810298476,0.539906679459542
0.638803908275784,0.591656315220344
0.642205676725926,0.59399446844486
0.497097151055082,0.46931297161731
0.613953226786483,0.570406565666023
0.633821619964427,0.587510876628034
0.653625088240359,0.604354943256037
0.461628632525197,0.4420952619099
0.631981049770462,0.586109835280106
0.618025191932187,0.574737878204142
